,industryCategory,stockId,stockName,type,updateDate
2137,其他,5871A,中租-KY甲特,twse,2023-04-03
2138,金融保險,5876,上海商銀,twse,2023-04-03
2139,金融業,5878,台名,tpex,2023-04-03
2140,金融保險,5880,合庫金,twse,2023-04-03
2141,貿易百貨,5902,德記,tpex,2023-04-03
2142,貿易百貨,5903,全家,tpex,2023-04-03
2143,貿易百貨,5904,寶雅,tpex,2023-04-03
2144,貿易百貨,5905,南仁湖,tpex,2023-04-03
2145,貿易百貨,5906,台南-KY,twse,2023-04-03
2146,貿易百貨,5907,大洋-KY,twse,2023-04-03
2147,金融保險,6004,元京證,twse,2023-04-03
2148,金融保險,6005,群益證,twse,2023-04-03
2149,金融保險,6012,金鼎證,twse,2023-04-03
2150,金融業,6015,宏遠證,tpex,2023-04-03
2151,金融業,6016,康和證,tpex,2023-04-03
2152,金融業,6020,大展證,tpex,2023-04-03
2153,金融業,6021,美好證,tpex,2023-04-03
2154,金融業,6023,元大期,tpex,2023-04-03
2155,金融保險,6024,群益期,twse,2023-04-03
2156,金融業,6026,福邦證,tpex,2023-04-03
2157,文化創意業,6101,寬魚國際,tpex,2023-04-03
2158,半導體業,6103,合邦,tpex,2023-04-03
2159,半導體業,6104,創惟,tpex,2023-04-03
2160,電子工業,6108,競國,twse,2023-04-03
2161,電子零組件業,6108,競國,twse,2023-04-03
2162,通信網路業,6109,亞元,tpex,2023-04-03
2163,文化創意業,6111,大宇資,tpex,2023-04-03
2164,資訊服務業,6112,邁達特,twse,2023-04-03
2165,電子工業,6112,邁達特,twse,2023-04-03
2166,電子通路業,6113,亞矽,tpex,2023-04-03
2167,電子零組件業,6114,久威,tpex,2023-04-03
2168,電子工業,6115,鎰勝,twse,2023-04-03
2169,電子零組件業,6115,鎰勝,twse,2023-04-03
2170,光電業,6116,彩晶,twse,2023-04-03
2171,電子工業,6116,彩晶,twse,2023-04-03
2172,電子工業,6117,迎廣,twse,2023-04-03
2173,電腦及週邊設備業,6117,迎廣,twse,2023-04-03
2174,電子通路業,6118,建達,tpex,2023-04-03
2175,電子工業,6119,大傳,twse,2023-04-03
2176,電子通路業,6119,大傳,twse,2023-04-03
2177,光電業,6120,達運,twse,2023-04-03
2178,電子工業,6120,達運,twse,2023-04-03
2179,電腦及週邊設備業,6121,新普,tpex,2023-04-03
2180,電機機械,6122,擎邦,tpex,2023-04-03
2181,電腦及週邊設備業,6123,上奇,tpex,2023-04-03
2182,電子零組件業,6124,業強,tpex,2023-04-03
2183,光電業,6125,廣運,tpex,2023-04-03
2184,電子零組件業,6126,信音,tpex,2023-04-03
2185,電子零組件業,6127,九豪,tpex,2023-04-03
2186,電子工業,6128,上福,twse,2023-04-03
2187,電腦及週邊設備業,6128,上福,twse,2023-04-03
2188,半導體業,6129,普誠,tpex,2023-04-03
2189,生技醫療業,6130,星寶國際,tpex,2023-04-03
2190,光電業,6131,鈞泰,twse,2023-04-03
2191,電子工業,6131,鈞泰,twse,2023-04-03
2192,電子工業,6133,金橋,twse,2023-04-03
2193,電子零組件業,6133,金橋,twse,2023-04-03
2194,電子零組件業,6134,萬旭,tpex,2023-04-03
2195,通信網路業,6136,富爾特,twse,2023-04-03
2196,電子工業,6136,富爾特,twse,2023-04-03
2197,半導體業,6138,茂達,tpex,2023-04-03
2198,其他電子業,6139,亞翔,twse,2023-04-03
2199,電子工業,6139,亞翔,twse,2023-04-03
2200,資訊服務業,6140,訊達,tpex,2023-04-03
2201,電子工業,6141,柏承,twse,2023-04-03
2202,電子零組件業,6141,柏承,twse,2023-04-03
2203,通信網路業,6142,友勁,twse,2023-04-03
2204,電子工業,6142,友勁,twse,2023-04-03
2205,通信網路業,6143,振曜,tpex,2023-04-03
2206,文化創意業,6144,得利影,tpex,2023-04-03
2207,電子工業,6145,勁永,twse,2023-04-03
2208,電子通路業,6145,勁永,twse,2023-04-03
2209,其他電子類,6146,耕興,tpex,2023-04-03
2210,半導體業,6147,頎邦,tpex,2023-04-03
2211,資訊服務業,6148,驊宏資,tpex,2023-04-03
2212,電腦及週邊設備業,6150,撼訊,tpex,2023-04-03
2213,其他電子類,6151,晉倫,tpex,2023-04-03
2214,通信網路業,6152,百一,twse,2023-04-03
2215,電子工業,6152,百一,twse,2023-04-03
2216,電子工業,6153,嘉聯益,twse,2023-04-03
2217,電子零組件業,6153,嘉聯益,twse,2023-04-03
2218,電子通路業,6154,順發,tpex,2023-04-03
2219,電子工業,6155,鈞寶,twse,2023-04-03
2220,電子零組件業,6155,鈞寶,twse,2023-04-03
2221,電子零組件業,6156,松上,tpex,2023-04-03
2222,電子零組件業,6158,禾昌,tpex,2023-04-03
2223,電腦及週邊設備業,6160,欣技,tpex,2023-04-03
2224,電腦及週邊設備業,6161,捷波,tpex,2023-04-03
2225,通信網路業,6163,華電網,tpex,2023-04-03
2226,光電業,6164,華興,twse,2023-04-03
2227,電子工業,6164,華興,twse,2023-04-03
2228,其他,6165,浪凡,twse,2023-04-03
2229,電子工業,6165,浪凡,twse,2021-06-01
2230,電子零組件業,6165,浪凡,twse,2021-06-01
2231,電子工業,6166,凌華,twse,2023-04-03
2232,電腦及週邊設備業,6166,凌華,twse,2023-04-03
2233,光電業,6167,久正,tpex,2023-04-03
2234,光電業,6168,宏齊,twse,2023-04-03
2235,電子工業,6168,宏齊,twse,2023-04-03
2236,文化創意業,6169,昱泉,tpex,2023-04-03
2237,通信網路業,6170,統振,tpex,2023-04-03
2238,建材營造,6171,大城地產,tpex,2023-04-03
2239,電子工業,6172,互億,twse,2023-04-03
2240,電腦及週邊設備業,6172,互億,twse,2023-04-03
2241,電子零組件業,6173,信昌電,tpex,2023-04-03
2242,電子零組件業,6174,安碁,tpex,2023-04-03
2243,電子零組件業,6175,立敦,tpex,2023-04-03
2244,光電業,6176,瑞儀,twse,2023-04-03
2245,電子工業,6176,瑞儀,twse,2023-04-03
2246,建材營造,6177,達麗,twse,2023-04-03
2247,其他,6179,亞通,tpex,2023-04-03
2248,文化創意業,6180,橘子,tpex,2023-04-03
2249,半導體業,6182,合晶,tpex,2023-04-03
2250,資訊服務業,6183,關貿,twse,2023-04-03
2251,電子工業,6183,關貿,twse,2023-04-03
2252,其他,6184,大豐電,twse,2023-04-03
2253,電子零組件業,6185,幃翔,tpex,2023-04-03
2254,建材營造,6186,新潤,tpex,2023-04-03
2255,其他電子類,6187,萬潤,tpex,2023-04-03
2256,電腦及週邊設備業,6188,廣明,tpex,2023-04-03
2257,電子工業,6189,豐藝,twse,2023-04-03
2258,電子通路業,6189,豐藝,twse,2023-04-03
2259,通信網路業,6190,萬泰科,tpex,2023-04-03
2260,電子工業,6191,精成科,twse,2023-04-03
2261,電子零組件業,6191,精成科,twse,2023-04-03
2262,其他電子業,6192,巨路,twse,2023-04-03
2263,電子工業,6192,巨路,twse,2023-04-03
2264,電子零組件業,6194,育富,tpex,2023-04-03
2265,貿易百貨,6195,詩肯,tpex,2023-04-03
2266,其他電子業,6196,帆宣,twse,2023-04-03
2267,電子工業,6196,帆宣,twse,2023-04-03
2268,電子工業,6197,佳必琪,twse,2023-04-03
2269,電子零組件業,6197,佳必琪,twse,2023-04-03
2270,半導體業,6198,瑞築,tpex,2023-04-03
2271,其他,6199,天品,tpex,2023-04-03
2272,其他電子業,6201,亞弘電,twse,2023-04-03
2273,電子工業,6201,亞弘電,twse,2023-04-03
2274,半導體業,6202,盛群,twse,2023-04-03
2275,電子工業,6202,盛群,twse,2023-04-03
2276,電子零組件業,6203,海韻電,tpex,2023-04-03
2277,電子零組件業,6204,艾華,tpex,2023-04-03
2278,電子工業,6205,詮欣,twse,2023-04-03
2279,電子零組件業,6205,詮欣,twse,2023-04-03
2280,電子工業,6206,飛捷,twse,2023-04-03
2281,電腦及週邊設備業,6206,飛捷,twse,2023-04-03
2282,電子零組件業,6207,雷科,tpex,2023-04-03
2283,電子零組件業,6208,日揚,tpex,2023-04-03
2284,光電業,6209,今國光,twse,2023-04-03
2285,電子工業,6209,今國光,twse,2023-04-03
2286,電子零組件業,6210,慶生,tpex,2023-04-03
2287,建材營造,6212,理銘,tpex,2023-04-03
2288,電子工業,6213,聯茂,twse,2023-04-03
2289,電子零組件業,6213,聯茂,twse,2023-04-03
2290,資訊服務業,6214,精誠,twse,2023-04-03
2291,電子工業,6214,精誠,twse,2023-04-03
2292,其他電子業,6215,和椿,twse,2023-04-03
2293,電子工業,6215,和椿,twse,2023-04-03
2294,通信網路業,6216,居易,twse,2023-04-03
2295,電子工業,6216,居易,twse,2023-04-03
2296,電子零組件業,6217,中探針,tpex,2023-04-03
2297,通信網路業,6218,豪勉,tpex,2023-04-03
2298,建材營造,6219,富旺,tpex,2023-04-03
2299,電子零組件業,6220,岳豐,tpex,2023-04-03
2300,資訊服務業,6221,晉泰,tpex,2023-04-03
2301,光電業,6222,上揚,tpex,2023-04-03
2302,半導體業,6223,旺矽,tpex,2023-04-03
2303,電子工業,6224,聚鼎,twse,2023-04-03
2304,電子零組件業,6224,聚鼎,twse,2023-04-03
2305,光電業,6225,天瀚,twse,2023-04-03
2306,電子工業,6225,天瀚,twse,2023-04-03
2307,光電業,6226,光鼎,twse,2023-04-03
2308,電子工業,6226,光鼎,twse,2023-04-03
2309,電子通路業,6227,茂綸,tpex,2023-04-03
2310,電腦及週邊設備業,6228,全譜,tpex,2023-04-03
2311,半導體業,6229,研通,tpex,2023-04-03
2312,電子工業,6230,尼得科超眾,twse,2023-04-03
2313,電腦及週邊設備業,6230,尼得科超眾,twse,2023-04-03
2314,資訊服務業,6231,系微,tpex,2023-04-03
2315,半導體業,6233,旺玖,tpex,2023-04-03
2316,光電業,6234,高僑,tpex,2023-04-03
2317,電子工業,6235,華孚,twse,2023-04-03
2318,電腦及週邊設備業,6235,華孚,twse,2023-04-03
2319,其他,6236,康呈,tpex,2023-04-03
2320,半導體業,6237,驊訊,tpex,2023-04-03
2321,其他電子類,6238,勝麗,tpex,2020-06-13
2322,半導體業,6239,力成,twse,2023-04-03
2323,電子工業,6239,力成,twse,2023-04-03
2324,其他,6240,松崗,tpex,2023-04-03
2325,資訊服務業,6240,松崗,tpex,2021-06-12
2326,通信網路業,6241,易通展,tpex,2023-04-03
2327,生技醫療業,6242,立康,tpex,2023-04-03
2328,半導體業,6243,迅杰,twse,2023-04-03
2329,電子工業,6243,迅杰,twse,2023-04-03
2330,光電業,6244,茂迪,tpex,2023-04-03
2331,通信網路業,6245,立端,tpex,2023-04-03
2332,光電業,6246,臺龍,tpex,2023-04-03
2333,其他電子類,6247,淇譽電,tpex,2023-02-04
2334,鋼鐵工業,6248,沛波,tpex,2023-04-03
2335,電子工業,6251,定穎,twse,2023-04-03
2336,電子零組件業,6251,定穎,twse,2023-04-03
2337,光電業,6255,奈普,twse,2023-04-03
2338,電子工業,6255,奈普,twse,2023-04-03
2339,半導體業,6257,矽格,twse,2023-04-03
2340,電子工業,6257,矽格,twse,2023-04-03
2341,電子零組件業,6259,百徽,tpex,2023-04-03
2342,半導體業,6261,久元,tpex,2023-04-03
2343,通信網路業,6263,普萊德,tpex,2023-04-03
2344,建材營造,6264,富裔,tpex,2023-04-03
2345,電子通路業,6265,方土昶,tpex,2023-04-03
2346,電子零組件業,6266,泰詠,tpex,2023-04-03
2347,電子工業,6269,台郡,twse,2023-04-03
2348,電子零組件業,6269,台郡,twse,2023-04-03
2349,電子通路業,6270,倍微,tpex,2023-04-03
2350,半導體業,6271,同欣電,twse,2023-04-03
2351,電子工業,6271,同欣電,twse,2023-04-03
2352,電子零組件業,6274,台燿,tpex,2023-04-03
2353,其他電子類,6275,元山,tpex,2021-06-12
2354,電子零組件業,6275,元山,tpex,2023-04-03
2355,電腦及週邊設備業,6276,安鈦克,tpex,2023-04-03
2356,電子工業,6277,宏正,twse,2023-04-03
2357,電腦及週邊設備業,6277,宏正,twse,2023-04-03
2358,光電業,6278,台表科,twse,2023-04-03
2359,電子工業,6278,台表科,twse,2023-04-03
2360,電子零組件業,6279,胡連,tpex,2023-04-03
2361,電子工業,6280,崇貿,twse,2023-04-03
2362,電子工業,6281,全國電,twse,2023-04-03
2363,電子通路業,6281,全國電,twse,2023-04-03
2364,電子工業,6282,康舒,twse,2023-04-03
2365,電子零組件業,6282,康舒,twse,2023-04-03
2366,其他電子業,6283,淳安,twse,2023-04-03
2367,電子工業,6283,淳安,twse,2023-04-03
2368,電子零組件業,6284,佳邦,tpex,2023-04-03
2369,通信網路業,6285,啟碁,twse,2023-04-03
2370,電子工業,6285,啟碁,twse,2023-04-03
2371,半導體業,6286,立錡,twse,2023-04-03
2372,電子工業,6286,立錡,twse,2023-04-03
2373,半導體業,6287,元隆,tpex,2023-04-03
2374,汽車工業,6288,聯嘉,twse,2023-04-03
2375,光電業,6289,華上,twse,2023-04-03
2376,電子工業,6289,華上,twse,2023-04-03
2377,電子零組件業,6290,良維,tpex,2023-04-03
2378,半導體業,6291,沛亨,tpex,2023-04-03
2379,電子零組件業,6292,迅德,tpex,2023-04-03
2380,文化創意業,6294,智基,tpex,2023-04-03
2381,資訊服務業,6404,通訊-KY,tpex,2023-04-03
2382,光電業,6405,悅城,twse,2023-04-03
2383,電子工業,6405,悅城,twse,2023-04-03
2384,其他電子業,6409,旭隼,twse,2023-04-03
2385,電子工業,6409,旭隼,twse,2023-04-03
2386,半導體業,6411,晶焱,tpex,2023-04-03
2387,電子工業,6412,群電,twse,2023-04-03
2388,電子零組件業,6412,群電,twse,2023-04-03
2389,電子工業,6414,樺漢,twse,2023-04-03
2390,電腦及週邊設備業,6414,樺漢,twse,2023-04-03
2391,半導體業,6415,矽力*-KY,twse,2023-04-03
2392,電子工業,6415,矽力*-KY,twse,2023-04-03
2393,通信網路業,6416,瑞祺電通,twse,2023-04-03
2394,電子工業,6416,瑞祺電通,twse,2023-04-03
2395,通信網路業,6417,韋僑,tpex,2023-04-03
2396,電子零組件業,6418,詠昇,tpex,2023-04-03
2397,光電業,6419,京晨科,tpex,2023-04-03
2398,電子工業,6422,君耀-KY,twse,2023-04-03
2399,電子零組件業,6422,君耀-KY,twse,2023-04-03
2400,電機機械,6425,易發,tpex,2023-04-03
2401,通信網路業,6426,統新,tpex,2021-03-26
2402,通信網路業,6426,統新,twse,2023-04-03
2403,電子工業,6426,統新,twse,2023-04-03
2404,光電業,6431,光麗-KY,twse,2022-06-01
2405,化學生技醫療,6431,光麗-KY,twse,2023-04-03
2406,生技醫療業,6431,光麗-KY,twse,2023-04-03
2407,電子工業,6431,光麗-KY,twse,2022-06-01
2408,電子零組件業,6432,今展科,tpex,2023-04-03
2409,半導體業,6435,大中,tpex,2023-04-03
2410,其他電子業,6438,迅得,twse,2023-04-03
2411,其他電子類,6438,迅得,tpex,2021-01-21
2412,電子工業,6438,迅得,twse,2023-04-03
2413,電腦及週邊設備業,6441,廣錠,tpex,2023-04-03
2414,通信網路業,6442,光聖,twse,2023-04-03
2415,電子工業,6442,光聖,twse,2023-04-03
2416,光電業,6443,元晶,twse,2023-04-03
2417,電子工業,6443,元晶,twse,2023-04-03
2418,生技醫療業,6446,藥華藥,tpex,2023-04-03
2419,電子工業,6449,鈺邦,twse,2023-04-03
2420,電子零組件業,6449,鈺邦,twse,2023-04-03
2421,半導體業,6451,訊芯-KY,twse,2023-04-03
2422,電子工業,6451,訊芯-KY,twse,2023-04-03
2423,化學生技醫療,6452,康友-KY,twse,2023-04-03
2424,生技醫療業,6452,康友-KY,twse,2023-04-03
2425,光電業,6456,GIS-KY,twse,2023-04-03
2426,電子工業,6456,GIS-KY,twse,2023-04-03
2427,半導體業,6457,紘康,tpex,2023-04-03
2428,生技醫療業,6461,益得,tpex,2023-04-03
2429,半導體業,6462,神盾,tpex,2023-04-03
2430,其他,6464,台數科,twse,2023-04-03
2431,通信網路業,6465,威潤,tpex,2023-04-03
2432,生技醫療業,6469,大樹,tpex,2023-04-03
2433,通信網路業,6470,宇智,tpex,2023-04-03
2434,生技醫療業,6472,保瑞,tpex,2023-04-03
2435,光電業,6477,安集,twse,2023-04-03
2436,電子工業,6477,安集,twse,2023-04-03
2437,文化創意業,6482,弘煜科,tpex,2023-04-03
2438,半導體業,6485,點序,tpex,2023-04-03
2439,通信網路業,6486,互動,tpex,2023-04-03
2440,半導體業,6488,環球晶,tpex,2023-04-03
2441,化學生技醫療,6491,晶碩,twse,2023-04-03
2442,生技醫療業,6491,晶碩,twse,2023-04-03
2443,生技醫療業,6492,生華科,tpex,2023-04-03
2444,半導體業,6494,九齊,tpex,2023-04-03
2445,生技醫療業,6496,科懋,tpex,2023-04-03
2446,生技醫療業,6497,亞獅康-KY,tpex,2020-08-27
2447,生技醫療業,6499,益安,tpex,2023-04-03
2448,其他,6504,南六,twse,2023-04-03
2449,油電燃氣業,6505,台塑化,twse,2023-04-03
2450,化學工業,6506,雙邦,tpex,2021-06-12
2451,紡織纖維,6506,雙邦,tpex,2023-04-03
2452,農業科技業,6508,惠光,tpex,2023-04-03
2453,化學工業,6509,聚和,tpex,2023-04-03
2454,半導體業,6510,精測,tpex,2023-04-03
2455,其他電子類,6512,啟發電,tpex,2023-04-03
2456,通信網路業,6514,芮特-KY,tpex,2023-04-03
2457,半導體業,6515,穎崴,twse,2023-04-03
2458,電子工業,6515,穎崴,twse,2023-04-03
2459,資訊服務業,6516,勤崴國際,tpex,2023-04-03
2460,光電業,6517,保勝光學,tpex,2023-04-03
2461,生技醫療業,6523,達爾膚,tpex,2023-04-03
2462,半導體業,6525,捷敏-KY,twse,2023-04-03
2463,電子工業,6525,捷敏-KY,twse,2023-04-03
2464,生技醫療業,6527,明達醫,tpex,2023-04-03
2465,通信網路業,6530,創威,tpex,2023-04-03
2466,半導體業,6531,愛普*,twse,2023-04-03
2467,電子工業,6531,愛普*,twse,2023-04-03
2468,半導體業,6532,瑞耘,tpex,2023-04-03
2469,半導體業,6533,晶心科,twse,2023-04-03
2470,電子工業,6533,晶心科,twse,2023-04-03
2471,生技醫療業,6535,順藥,tpex,2023-04-03
2472,電子零組件業,6538,倉和,tpex,2023-04-03
2473,化學生技醫療,6541,泰福-KY,twse,2023-04-03
2474,生技醫療業,6541,泰福-KY,twse,2023-04-03
2475,文化創意業,6542,隆中,tpex,2023-04-03
2476,通信網路業,6546,正基,tpex,2023-04-03
2477,生技醫療業,6547,高端疫苗,tpex,2023-04-03
2478,半導體業,6548,長科*,tpex,2023-04-03
2479,化學生技醫療,6550,北極星藥業-KY,twse,2023-04-03
2480,生技醫療業,6550,北極星藥業-KY,twse,2023-04-03
2481,半導體業,6552,易華電,twse,2023-04-03
2482,電子工業,6552,易華電,twse,2023-04-03
2483,光電業,6556,勝品,tpex,2023-04-03
2484,其他電子業,6558,興能高,twse,2023-04-03
2485,電子工業,6558,興能高,twse,2023-04-03
2486,光電業,6560,欣普羅,tpex,2023-04-03
2487,通信網路業,6561,是方,tpex,2023-04-03
2488,半導體業,6568,宏觀,tpex,2023-04-03
2489,生技醫療業,6569,醫揚,tpex,2023-04-03
2490,電腦及週邊設備業,6570,維田,tpex,2023-04-03
2491,半導體業,6573,虹揚-KY,twse,2023-04-03
2492,電子工業,6573,虹揚-KY,twse,2023-04-03
2493,生技醫療業,6574,霈方,tpex,2023-04-03
2494,生技醫療業,6576,逸達,tpex,2023-04-03
2495,電腦及週邊設備業,6577,勁豐,tpex,2023-04-03
2496,農業科技業,6578,達邦蛋白,tpex,2023-04-03
2497,電子工業,6579,研揚,twse,2023-04-03
2498,電腦及週邊設備業,6579,研揚,twse,2023-04-03
2499,其他,6581,鋼聯,twse,2023-04-03
2500,橡膠工業,6582,申豐,twse,2023-04-03
2501,其他,6585,鼎基,twse,2023-04-03
2502,通信網路業,6588,東典光電,tpex,2023-04-03
2503,生技醫療業,6589,台康生技,tpex,2023-04-03
2504,資訊服務業,6590,普鴻,tpex,2023-04-03
2505,電子工業,6591,動力-KY,twse,2023-04-03
2506,電腦及週邊設備業,6591,動力-KY,twse,2023-04-03
2507,其他,6592,和潤企業,twse,2023-04-03
2508,其他,6592A,和潤企業甲特,twse,2023-04-03
2509,資訊服務業,6593,台灣銘板,tpex,2023-04-03
2510,半導體業,6594,展匯科,tpex,2023-03-25
2511,文化創意業,6596,寬宏藝術,tpex,2023-04-03
2512,化學生技醫療,6598,ABC-KY,twse,2023-04-03
2513,生技醫療業,6598,ABC-KY,twse,2023-04-03
2514,電機機械,6603,富強鑫,tpex,2023-04-03
2515,汽車工業,6605,帝寶,twse,2023-04-03
2516,電機機械,6606,建德工業,twse,2023-04-03
2517,電機機械,6609,瀧澤科,tpex,2023-04-03
2518,生技醫療業,6612,奈米醫材,tpex,2023-04-03
2519,其他電子類,6613,朋億*,tpex,2023-04-03
2520,生技醫療業,6615,慧智,tpex,2023-04-03
2521,其他,6616,特昇-KY,tpex,2023-04-03
2522,其他,6624,萬年清,tpex,2023-04-03
2523,其他,6625,必應,twse,2023-04-03
2524,其他,6629,泰金-KY,tpex,2023-04-03
2525,半導體業,6640,均華,tpex,2023-04-03
2526,其他,6641,基士德-KY,twse,2023-04-03
2527,電子零組件業,6642,富致,tpex,2023-04-03
2528,半導體業,6643,M31,tpex,2023-04-03
2529,生技醫療業,6649,台生材,tpex,2023-04-03
2530,半導體業,6651,全宇昕,tpex,2023-04-03
2531,其他電子類,6654,天正國際,tpex,2023-04-03
2532,其他,6655,科定,twse,2023-04-03
2533,生技醫療業,6661,威健生技,tpex,2023-04-03
2534,生技醫療業,6662,樂斯科,tpex,2023-04-03
2535,電子零組件業,6664,群翊,tpex,2023-04-03
2536,化學生技醫療,6666,羅麗芬-KY,twse,2023-04-03
2537,生技醫療業,6666,羅麗芬-KY,twse,2023-04-03
2538,其他電子類,6667,信紘科,tpex,2023-04-03
2539,光電業,6668,中揚光,twse,2023-04-03
2540,電子工業,6668,中揚光,twse,2023-04-03
2541,電子工業,6669,緯穎,twse,2023-04-03
2542,電腦及週邊設備業,6669,緯穎,twse,2023-04-03
2543,其他,6670,復盛應用,twse,2023-04-03
2544,其他,6671,三能-KY,twse,2023-04-03
2545,電子工業,6672,騰輝電子-KY,twse,2023-04-03
2546,電子零組件業,6672,騰輝電子-KY,twse,2023-04-03
2547,通信網路業,6674,鋐寶科技,twse,2023-04-03
2548,電子工業,6674,鋐寶科技,twse,2023-04-03
2549,半導體業,6679,鈺太,tpex,2023-04-03
2550,電腦及週邊設備業,6680,鑫創電子,tpex,2023-04-03
2551,半導體業,6683,雍智科技,tpex,2023-04-03
2552,半導體業,6684,安格,tpex,2023-04-03
2553,其他電子業,6689,伊雲谷,twse,2023-04-03
2554,電子工業,6689,伊雲谷,twse,2023-04-03
2555,資訊服務業,6690,安碁資訊,tpex,2023-04-03
2556,其他電子業,6691,洋基工程,twse,2023-04-03
2557,電子工業,6691,洋基工程,twse,2023-04-03
2558,半導體業,6693,廣閎科,tpex,2023-04-03
2559,半導體業,6695,芯鼎,twse,2023-04-03
2560,電子工業,6695,芯鼎,twse,2023-04-03
2561,資訊服務業,6697,東捷資訊,tpex,2023-04-03
2562,其他電子業,6698,旭暉應材,twse,2023-04-03
2563,電子工業,6698,旭暉應材,twse,2023-04-03
2564,航運業,6702,興航,twse,2023-04-03
2565,生技醫療業,6703,軒郁,tpex,2023-04-03
2566,光電業,6706,惠特,twse,2023-04-03
2567,電子工業,6706,惠特,twse,2023-04-03
2568,半導體業,6708,天擎,tpex,2023-04-03
2569,生技醫療業,6712,長聖,tpex,2023-04-03
2570,電子工業,6715,嘉基,twse,2023-04-03
2571,電子零組件業,6715,嘉基,twse,2023-04-03
2572,半導體業,6716,應廣,tpex,2023-04-03
2573,半導體業,6719,力智,twse,2023-04-03
2574,電子工業,6719,力智,twse,2023-04-03
2575,其他,6721,信實,tpex,2023-04-03
2576,電子零組件業,6727,亞泰金屬,tpex,2023-04-03
2577,貿易百貨,6728,上洋,tpex,2023-04-03
2578,半導體業,6732,昇佳電子,tpex,2023-04-03
2579,生技醫療業,6733,博晟生醫,tpex,2023-04-03
2580,其他電子類,6735,美達科技,tpex,2023-04-03
2581,電子商務業,6741,91APP*-KY,tpex,2023-04-03
2582,其他電子業,6743,安普新,twse,2023-04-03
2583,電子工業,6743,安普新,twse,2023-04-03
2584,生技醫療業,6747,亨泰光,tpex,2023-04-03
2585,資訊服務業,6751,智聯服務,tpex,2023-04-03
2586,資訊服務業,6752,叡揚,tpex,2023-04-03
2587,航運業,6753,龍德造船,twse,2023-04-03
2588,其他,6754,匯僑設計,twse,2023-04-03
2589,半導體業,6756,威鋒電子,twse,2023-04-03
2590,電子工業,6756,威鋒電子,twse,2023-04-03
2591,電子零組件業,6761,穩得,tpex,2023-04-03
2592,生技醫療業,6762,達亞,tpex,2023-04-03
2593,電子商務業,6763,綠界科技,tpex,2023-04-03
2594,生技醫療業,6767,台微醫,tpex,2023-04-03
2595,其他,6768,志強-KY,twse,2023-04-03
2596,半導體業,6770,力積電,twse,2023-04-03
2597,電子工業,6770,力積電,twse,2023-04-03
2598,電子工業,6776,展碁國際,twse,2023-04-03
2599,電子通路業,6776,展碁國際,twse,2023-04-03
2600,電子工業,6781,AES-KY,twse,2023-04-03
2601,電子零組件業,6781,AES-KY,twse,2023-04-03
2602,化學生技醫療,6782,視陽,twse,2023-04-03
2603,生技醫療業,6782,視陽,twse,2023-04-03
2604,半導體業,6788,華景電,tpex,2023-04-03
2605,半導體業,6789,采鈺,twse,2023-04-03
2606,電子工業,6789,采鈺,twse,2023-04-03
2607,造紙工業,6790,永豐實,twse,2023-04-03
2608,資訊服務業,6791,虎門科技,tpex,2023-04-03
2609,通信網路業,6792,詠業,twse,2023-04-03
